image,L_m,L_s,A_m,A_s,B_m,B_s,height,width,ver_symm,hor_symm,cent_symm,feat_num
ISIC_0060886,101.30348147759472,15.999619559774102,129.4600561444013,1.3048158805382133,130.43427956763563,4.660192993697835,758,773,0.013196557875957603,0.08464949102739007,0.013196557875957603,350
ISIC_0060893,127.30648736515442,11.377555907772672,154.61561196303327,4.006492495158839,148.99087199190643,6.3091906635256265,837,734,0.6951116466411279,0.5553648361391822,0.6951116466411279,402
ISIC_0060897,114.64102564102565,22.585746256854026,146.4714243762722,9.850399066963792,144.3628804518356,4.936089433239974,892,885,0.7172970320130659,0.5671799699098099,0.7172970320130659,428
ISIC_0060934,68.0080137378363,31.949393726294296,129.46151497805764,1.3388424326790753,133.61618011829805,5.036093877483719,942,942,0.1789734783438275,0.7114672772371685,0.1789734783438275,63
ISIC_0060936,98.80182161084743,30.877226606616215,144.55681882509973,7.513658768154311,145.94118348096308,10.67513449749952,942,942,0.7461096363035065,0.3839505179703072,0.7461096363035065,487
ISIC_0060937,79.62949445410739,19.264381926798116,147.02586182315875,2.802437376914103,149.21912691397452,3.1331045727079085,256,224,0.7659319665820764,0.7649625046334578,0.7659319665820764,54
ISIC_0060946,59.309497290288256,41.439839596517736,130.59449911892807,3.730438377954649,127.76038999900256,4.043862728634706,878,942,0.5619576420520663,0.6637630082787512,0.5619576420520663,198
ISIC_0060949,63.652006581954474,35.00804341705286,135.56330560380292,5.89601447092116,132.75356979614224,6.300698554621743,636,660,0.09845506901910595,0.18014443733430843,0.09845506901910595,394
ISIC_0060955,98.5709806222812,19.946740086952467,143.57911441656356,2.794362261558311,141.1842477898685,4.861093248680995,936,791,0.4744849404890992,0.33710086874433914,0.4744849404890992,646
ISIC_0060962,174.60369645372157,48.93180694492557,132.32641300677298,4.998700081236309,133.60079178346203,8.552095622593002,691,680,0.98796950370771,0.9917664403513059,0.98796950370771,410
ISIC_0060967,128.45600366277432,16.924886835781688,140.9668002379238,3.331804805010519,150.080068403093,4.345982992359839,541,680,0.8201836083022884,0.8076182575212096,0.8201836083022884,179
ISIC_0060968,57.44918160874636,35.839104278209156,133.27338691608114,5.370963294752271,132.46892755987844,6.770764891686181,825,770,0.7672942244385589,0.7860577613595234,0.7672942244385589,174
ISIC_0060972,114.7569921163068,20.555597919432543,134.52481621348124,6.597568343780833,128.59594452877295,9.677025749613513,748,942,0.9238014702921501,0.9169349713487366,0.9238014702921501,370
ISIC_0060975,98.50793418759689,27.85588412840183,138.41297783043728,8.643586338490572,133.57682024689268,9.097632673303345,856,834,0.5312231920631196,0.42898854014795096,0.5312231920631196,1039
ISIC_0060978,105.83670104494674,19.541995195795064,152.74536700619998,3.0101900375060464,149.7072194388139,3.1726509348518666,501,637,0.8790216000985879,0.8756432647892471,0.8790216000985879,200
ISIC_0060979,112.48395174140677,31.16879856776043,141.5516114652098,6.588873471634104,145.3420166552849,11.718471053707797,942,942,0.6725756885954929,0.5055201456863191,0.6725756885954929,260
ISIC_0060994,107.79597876672484,23.467132938673743,144.4946026032577,2.339804187782228,143.84743855439208,4.285514425514765,876,908,0.872542175683537,0.873218440954043,0.872542175683537,453
ISIC_0060999,87.19606151623886,27.719281960495273,143.4895676896445,5.2859580704083315,149.46322610599685,8.575746569992024,639,804,0.9015722982035791,0.9054156301230095,0.9015722982035791,231
ISIC_0061000,57.957836787564766,36.346748284606605,133.62636010362695,5.58405780038059,130.05408031088083,4.392674092471074,377,368,0.07305699481865285,0.04533678756476684,0.07305699481865285,50
ISIC_0061002,115.94995250534316,28.114263759895636,140.22642582917757,5.763139445294349,147.19272441225363,10.83186107106462,942,942,0.5081037758252197,0.6128492836222592,0.5081037758252197,239
ISIC_0061003,86.35271427487079,20.17746909402051,152.70641530786162,2.633111101927572,146.4103947722521,4.428419710590905,570,538,0.7642614149973433,0.6514949730539129,0.7642614149973433,346
ISIC_0061008,98.83189481084801,30.420771308582605,133.38245501189212,5.333666890175601,126.65461498955389,4.824880476909329,925,837,0.6823458138247745,0.5311015043404985,0.6823458138247745,890
ISIC_0061010,101.01213032379147,27.61718447731121,130.15781327252364,2.2002234782583248,129.26664917715198,5.369910059422301,917,942,0.5809902428688185,0.6141846690950186,0.5809902428688185,2254
ISIC_0061011,127.57227640537886,80.35827545098518,130.78306231424577,3.679773966994291,129.34873137034316,5.963636245852617,912,929,0.9066417496459241,0.9127222464987557,0.9066417496459241,412
ISIC_0061021,81.39675745668067,27.625786263451563,139.94122777832732,6.0708512846644735,139.89286838295462,7.533249371341996,397,411,0.9302934115044645,0.8625740722423545,0.9302934115044645,137
ISIC_0061025,79.33045632887038,39.03319732346571,141.07741659384249,7.300618239859041,135.3678717719111,9.058874193223396,662,875,0.47403683284963694,0.52822521190936,0.47403683284963694,494
ISIC_0061029,173.571091059654,58.5131064938323,134.29559008479046,5.865277945201142,129.20419155531903,5.07370879085727,740,716,0.9592227819765985,0.9478728405638697,0.9592227819765985,40
ISIC_0061049,149.37880966637965,14.64407758283559,136.3195552311478,2.7657149695537395,157.0051465735403,3.657393887836517,849,839,0.7606591984894643,0.8065150594642319,0.7606591984894643,471
ISIC_0061052,85.61196938195175,19.19935295326548,155.6389606272784,2.1378313283658277,150.49587439514437,3.9721876641374227,506,578,0.5582292997193656,0.5447476621572485,0.5582292997193656,221
ISIC_0061057,125.76360587267435,21.594285324022124,145.87133748892546,4.942153116062951,134.093309654896,9.092629721062455,900,942,0.8877067248871451,0.9513247268278276,0.8877067248871451,458
ISIC_0061066,92.97311426280466,17.563762233431504,135.59467041558722,2.805689524879799,135.13702150227607,5.631595693605792,864,742,0.8510582773345343,0.886701083216355,0.8510582773345343,197
ISIC_0061067,98.07728933531935,14.809520523398241,152.28094565175877,2.972641918225405,155.56414467402513,2.4324455840642973,311,393,0.8215636099759386,0.8685788488714051,0.8215636099759386,95
ISIC_0061070,89.59631692035167,32.79032968853177,134.77314328828237,4.410290250928457,143.25253821676947,8.288380959280971,942,942,0.22574957354677863,0.36984975724970476,0.22574957354677863,415
ISIC_0061077,84.14074307625025,25.071012213183316,135.60583191790158,4.404096976460743,132.48687462495297,9.459528922685996,395,428,0.737207717578137,0.7695609279807976,0.737207717578137,217
ISIC_0061078,132.10806629306882,20.155260513579822,150.77206288852915,4.3411961544864575,121.92601291020526,4.2457435240753885,942,942,0.6328188076952141,0.6479881000202841,0.6328188076952141,1318
ISIC_0061079,70.38739042008555,34.919790002777866,142.18668910863315,9.536328910313845,134.96506066344062,4.937462849910767,834,776,0.8422750543516375,0.8463146083175538,0.8422750543516375,87
ISIC_0061085,132.30388054919476,25.795417190205608,145.4202640431968,5.920505484509423,158.57989144262572,3.51138737730879,554,831,0.6554339939124945,0.5686399231051932,0.6554339939124945,357
ISIC_0061086,110.64210093741559,30.027435257981324,141.03455390858045,3.98542962829453,146.85055664438556,6.784998304581279,942,819,0.4295846289133221,0.6589267137577663,0.4295846289133221,453
ISIC_0061092,115.14277026019754,79.63147059099568,132.9071346871574,4.969909499037924,129.2925339148629,9.181564063337138,928,936,0.9660857967205848,0.9763443583847514,0.9660857967205848,2669
ISIC_0061104,145.74382466069653,8.639400443996097,137.0205631502838,2.6384083707068853,138.17795601433616,4.086572265920271,942,844,0.4259336378511492,0.4132304574653319,0.4259336378511492,1054
ISIC_0061108,72.4547980863937,37.58172944903243,137.77140690711818,5.2111462567164235,134.9166940262339,8.726843414297194,797,743,0.6602918874974595,0.4855267889248472,0.6602918874974595,273
ISIC_0061112,125.81960047653317,76.42536958048018,135.78895787506318,6.176801289680862,126.45841380590895,7.192677684609559,928,940,0.9437796562618168,0.9460701598879957,0.9437796562618168,475
ISIC_0061125,81.50450762188277,37.13382656240608,141.06886505133645,7.767789774552022,132.63249872550392,8.521441617859455,942,673,0.7639104973572366,0.6928239927518813,0.7639104973572366,3064
ISIC_0061127,137.4262322863014,74.11559830074586,135.15248191935095,6.4696024372377865,130.46019455045234,6.913232662020612,919,942,0.9505177337140722,0.9732886765765525,0.9505177337140722,614
ISIC_0061131,89.54250918019943,28.672697430358077,145.5607007844174,7.073442104286568,150.43417486488465,10.860802080677361,942,854,0.7259698526390884,0.6628725027150459,0.7259698526390884,408
ISIC_0061134,121.9246829406154,70.60866248692199,135.71602077224713,5.484822258347069,122.87431966180333,5.005753247660009,942,942,0.9822705808928298,0.9887471885634884,0.9822705808928298,2177
ISIC_0061139,113.17914241691521,78.26676688347322,132.20115979283148,6.233600823040613,130.38456228404056,7.609367251653033,778,772,0.9902937429920443,0.9918040289547754,0.9902937429920443,873
ISIC_0061141,65.31854361200398,37.0448382246197,134.40835475525373,5.618655027851612,133.2480637747418,6.816252095896981,917,900,0.7825568488939687,0.7345071032749749,0.7825568488939687,280
ISIC_0061152,121.43347432899272,20.454188238349055,136.48978313930456,2.167504183692422,154.73507298974693,3.2581325074847554,660,631,0.6998581524031028,0.7210926950617442,0.6998581524031028,321
ISIC_0061158,43.69595747639333,29.83372654642017,133.4520092530559,6.354317700432572,131.23846212188246,7.672103142858939,908,919,0.26320646197019304,0.5267289436094502,0.26320646197019304,119
ISIC_0061159,133.10669238286584,73.59743371680784,136.26689712104013,8.05153276453909,133.742398951119,9.743577467096635,930,849,0.9572040765537461,0.9689523936702944,0.9572040765537461,294
ISIC_0061163,51.518596680524254,29.442381427728705,132.35533623179205,3.0198338378143372,121.5167719209165,4.187297563815882,858,762,0.8775348291072959,0.7655104566659262,0.8775348291072959,47
ISIC_0061165,135.71167879476394,42.303739264645415,132.54530381651261,3.5123460516325946,132.73540534455054,5.727095945998553,942,942,0.48869579456947815,0.4472095141596815,0.48869579456947815,1266
ISIC_0061183,122.28121183206108,27.43279894712617,142.3717175572519,3.613935299325224,137.72365458015267,5.779432438899197,510,683,0.8684351145038168,0.6455104961832061,0.8684351145038168,544
ISIC_0061184,96.04388434801557,36.14108429374695,140.64874576473957,6.683675043457831,126.0714386426658,5.7764232322619655,864,882,0.7303575777514772,0.669216012168496,0.7303575777514772,645
ISIC_0061188,92.88365029131953,20.767481978716024,142.47398674236865,2.4624217262542434,148.2448590960777,7.922854335900082,942,648,0.95445160103415,0.8087194271074917,0.95445160103415,227
ISIC_0061189,52.509238268932485,39.31404651306998,130.07172442005148,3.268450052777947,130.05176498661984,6.216058242726596,934,936,0.7183009766657008,0.6107654809183726,0.7183009766657008,141
ISIC_0061194,170.426607917507,50.63107342919894,140.27830746198094,5.9959721846071625,123.52276033026172,7.559749850933045,767,763,0.9801285013640226,0.9679896585577777,0.9801285013640226,64
ISIC_0061195,152.43921769367907,15.25626740420344,132.35355333597263,2.108391941065117,140.17131610733009,2.435675755138127,791,942,0.5515784058844444,0.5784235357603053,0.5515784058844444,990
ISIC_0061224,131.82858153327166,19.350930556113195,142.52581750911364,2.811922560033698,147.08567231234406,4.2485932544291565,441,756,0.8893379866773414,0.8620786145678686,0.8893379866773414,163
ISIC_0061231,82.00963332055704,39.384233945009534,133.86030407563564,2.7395586527566684,143.31328733869938,7.82294071598813,334,402,0.6732081257186662,0.5866360035773605,0.6732081257186662,127
ISIC_0061244,96.7965655473571,22.4782586074879,141.67185953285266,2.510641516027405,147.0574491536728,5.0812540662969425,519,415,0.8065838709903889,0.8079458575249756,0.8065838709903889,172
ISIC_0061250,121.8569157329967,16.510872594336618,142.24268975856086,3.0786027530877553,149.88389222029352,4.817516527024166,545,667,0.8551917311030456,0.8212837304718321,0.8551917311030456,244
ISIC_0061252,86.66490488742633,37.68156249802251,134.5065730931314,4.624742724931828,134.10349053911116,8.806398144637718,932,935,0.5612061583922365,0.5804536525578818,0.5612061583922365,647
ISIC_0061253,132.09793935835225,15.153442757083518,150.7267092969234,4.33508098853538,132.85430486010736,4.110677369073779,942,908,0.8280249845137312,0.6508782004955606,0.8280249845137312,806
ISIC_0061257,110.8711319728126,27.033506205793074,150.46739327569975,9.023413358914558,137.40142846038916,7.330430983481424,819,803,0.8627611431137673,0.6501545915415109,0.8627611431137673,1009
ISIC_0061261,114.98826805990107,24.398354206932854,145.23477777485644,4.882857629762649,132.55091853560148,7.17441114478146,942,802,0.8248716378892649,0.8226142676317144,0.8248716378892649,705
ISIC_0061265,137.69018880205172,22.940410733604057,141.8473530311788,4.323089453782294,158.43108992262373,4.134555570880933,649,940,0.7688449899697393,0.7704163165385157,0.7688449899697393,397
ISIC_0061278,130.70047953499636,20.980085455571007,137.95111164930975,3.650755980511994,143.91335432308065,5.724544073907465,857,811,0.3140808912569629,0.4064034875272463,0.3140808912569629,740
ISIC_0061281,100.6781091926187,32.22328607322379,145.81643310099724,8.62943109556017,147.45043158060182,12.143220470519585,938,935,0.7661959000644725,0.7445222462078323,0.7661959000644725,519
ISIC_0061293,85.42998886358167,37.30552972160089,131.3462829172566,4.348350825317181,124.74981485937707,3.911047787767546,874,942,0.6610965921067604,0.8198940827751133,0.6610965921067604,1345
ISIC_0061300,108.73385290015959,27.778487369430927,145.47553957921127,3.448187111582921,148.065061648215,4.655038275302454,518,672,0.649861297809462,0.7606418059981774,0.649861297809462,247
ISIC_0061315,133.5550814400426,26.474742790130826,136.71663431898617,3.4599962930443957,133.2718394413365,6.783266522745492,942,787,0.34419834836549074,0.1369115576359554,0.34419834836549074,532
ISIC_0061320,122.90218847699866,8.267512015396546,127.80460026797677,0.45719527554706374,134.31353282715497,1.2222625903674338,89,140,0.5951317552478785,0.441268423403305,0.5951317552478785,39
ISIC_0061334,86.07246563322609,29.88776297288677,136.63026615969582,4.797557511360795,141.78632348639954,10.345772528390054,942,686,0.49609827434922493,0.04157940918397192,0.49609827434922493,276
ISIC_0061336,64.54073469606163,37.82918196681915,133.78638698630135,4.856633368278757,134.403293557363,7.855880339713542,782,771,0.346505779109589,0.7474448844178082,0.346505779109589,128
ISIC_0061345,132.45279042125233,39.379314174749865,141.13673436380859,8.219612719677794,127.72621550641928,5.54575802629558,942,942,0.8639613481923041,0.81118478983593,0.8639613481923041,721
ISIC_0061355,69.1685699142334,39.09871807539234,132.26818926472004,3.3064998185463117,127.84209068131445,6.560871825437963,834,942,0.4336272525778163,0.5846583791076418,0.4336272525778163,131
ISIC_0061359,165.73978283434758,11.893565436603126,134.88010095048134,2.347132308903018,147.27171656524126,3.860687295728671,632,809,0.5898377872305782,0.4029776321413307,0.5898377872305782,506
ISIC_0061362,132.5107898964669,63.05302782871818,134.41377175224792,9.363417856947622,126.24665798004482,8.129205185528011,907,941,0.9603977210392085,0.9569275809261021,0.9603977210392085,195
